                 package error  note    ok   deadline hasOtherIssues  version hasCheckLog hasInstallLog                                                              missingPkg badInstall
                  <char> <int> <int> <int>     <char>         <lgcl>   <char>      <lgcl>        <lgcl>                                                                  <char>     <lgcl>
 32:                dmbc     0     0    13       <NA>          FALSE    1.0.3        TRUE          TRUE                                                                               TRUE
 33:               dqrng     0     0    13       <NA>          FALSE    0.4.1        TRUE          TRUE                                                                               TRUE
 34:              DstarM     0     0    13       <NA>          FALSE    0.5.0        TRUE          TRUE                                                                               TRUE
 35:                 ecp     0     0    13       <NA>          FALSE    3.1.6        TRUE          TRUE                                                                               TRUE
 36:            empichar     0     0    13       <NA>          FALSE    1.0.1        TRUE          TRUE                                                                               TRUE
 37:     EnrichIntersect     0     0    13       <NA>          FALSE      1.0        TRUE         FALSE                                                              ‘webshot2’         NA
 38:                ernm     0     0    13       <NA>           TRUE    1.0.4        TRUE          TRUE                                                                               TRUE
 39:             esaddle     0    13     0       <NA>          FALSE    0.0.7        TRUE          TRUE                                                                               TRUE
 40:             essHist     0     2    11       <NA>          FALSE    1.2.2        TRUE          TRUE                                                                               TRUE
 41:             fastcpd     0     0    13       <NA>          FALSE   0.16.2        TRUE          TRUE                                                                               TRUE
 42:             fastglm     0     0    13       <NA>          FALSE    0.1.0        TRUE          TRUE                                                                               TRUE
 43:            fdaMixed     0     0    13       <NA>          FALSE    0.6.1        TRUE          TRUE                                                                               TRUE
 44:             fiberLD     0     2    11       <NA>          FALSE    0.1-8        TRUE          TRUE                                                                               TRUE
 45:              fixest     0     0    13       <NA>          FALSE   0.14.1        TRUE          TRUE                                                                               TRUE
 46:              FlexRL     0     0    13       <NA>          FALSE    0.1.1        TRUE          TRUE                                                                               TRUE
 47:             fmrihrf     0     0    13       <NA>          FALSE    0.3.0        TRUE          TRUE                                                                               TRUE
 48:           fourierin     0     2    11       <NA>          FALSE    0.2.5        TRUE          TRUE                                                                               TRUE
 49:           FRESA.CAD     0     2    11       <NA>          FALSE    3.4.8        TRUE          TRUE                                                                               TRUE
 50:                fssg    NA    NA    NA       <NA>             NA    1.0.0        TRUE         FALSE                                                           ‘SurvMetrics’         NA
 51:             fstcore     0     0    13       <NA>          FALSE   0.10.0        TRUE          TRUE                                                                               TRUE
 52:        ganDataModel     0     0    13       <NA>          FALSE    2.0.1        TRUE          TRUE                                                                               TRUE
 53:   ganGenerativeData     0     0    13       <NA>          FALSE    2.1.6        TRUE          TRUE                                                                               TRUE
 54:              gaston     0     0    13       <NA>          FALSE      1.6        TRUE          TRUE                                                                               TRUE
 55:          gdalraster     0     0    13       <NA>          FALSE    2.6.1        TRUE          TRUE                                                                               TRUE
 56:            geeVerse     0     0    13       <NA>          FALSE    0.3.1        TRUE          TRUE                                                                               TRUE
 57:              geiger     0    13     0       <NA>          FALSE   2.0.11        TRUE          TRUE                                                                               TRUE
 58: GeneralizedWendland     0     0    13       <NA>          FALSE    0.6.1        TRUE          TRUE                                                                               TRUE
 59:          genieclust     0     0    13       <NA>          FALSE    1.3.0        TRUE          TRUE                                                                               TRUE
 60:              GENLIB     0     0    13       <NA>           TRUE   1.1.10        TRUE          TRUE                                                                               TRUE
 61:                 gif     0     2    11       <NA>          FALSE    0.1.1        TRUE          TRUE                                                                               TRUE
 62:           glmSTARMA     0     0    13       <NA>          FALSE    1.0.0        TRUE          TRUE                                                                               TRUE
 63:               GMMAT     1     0    12       <NA>          FALSE    1.5.0        TRUE          TRUE                                                                               TRUE
 64:              gRbase     0     0    13       <NA>          FALSE    2.0.3        TRUE          TRUE                                                                               TRUE
 65:                 gRc     0     0    13       <NA>          FALSE    0.5.1        TRUE          TRUE                                                                               TRUE
 66:              greenR     0     0    13       <NA>          FALSE  0.0.1.7        TRUE         FALSE   'arrow', 'h3jsr', 'osrm', 'sfnetworks', 'SuperpixelImageSegmentation'         NA
 67:              grpCox     0     2    11       <NA>          FALSE    1.0.2        TRUE          TRUE                                                                               TRUE
 68:                 GSE     0     0    13       <NA>          FALSE    4.2-4        TRUE          TRUE                                                                               TRUE
 69:              hahmmr     0     0    13       <NA>          FALSE    1.0.0        TRUE          TRUE                                                                               TRUE
 70:             HDclust     0     0    13       <NA>          FALSE    1.0.4        TRUE          TRUE                                                                               TRUE
 71:               hesim     0     0    13       <NA>          FALSE    0.5.8        TRUE          TRUE                                                                               TRUE
 72:           hypergeo2     3     0    10       <NA>          FALSE    0.2.0        TRUE          TRUE                                                                               TRUE
 73:              imbibe     0     0    13       <NA>          FALSE    0.1.1        TRUE          TRUE                                                                               TRUE
 74:              interp     0     0    13       <NA>          FALSE    1.1-6        TRUE          TRUE                                                                               TRUE
 75:                jmcm     0     0    13       <NA>          FALSE    0.2.5        TRUE          TRUE                                                                               TRUE
 76:          jmvconnect     0     0    13       <NA>          FALSE    2.5.7        TRUE          TRUE                                                                               TRUE
 77:                JUMP     0     0    13       <NA>          FALSE    1.0.2        TRUE          TRUE                                                                               TRUE
 78:             kohonen     0     0    13       <NA>          FALSE   3.0.13        TRUE          TRUE                                                                               TRUE
 79:            LambertW     0     0    13       <NA>          FALSE  0.6.9-2        TRUE          TRUE                                                                               TRUE
 80:                lme4     1     0    12       <NA>          FALSE    2.0-1        TRUE          TRUE                                                                               TRUE
 81:            localLLM     0     0    13       <NA>          FALSE    1.3.0        TRUE          TRUE                                                                               TRUE
 82:             locStra     0     2    11       <NA>          FALSE      1.9        TRUE          TRUE                                                                               TRUE
 83:               lolog     0     0    13       <NA>          FALSE    1.3.2        TRUE          TRUE                                                                               TRUE
 84:               MAGEE     0     0    13       <NA>          FALSE    1.4.5        TRUE          TRUE                                                                               TRUE
 85:                magi     0     0    13       <NA>          FALSE    1.2.5        TRUE          TRUE                                                                               TRUE
 86:           markovmix     0     0    13       <NA>          FALSE    0.1.3        TRUE          TRUE                                                                               TRUE
 87:            memshare     0     0    13       <NA>          FALSE    1.1.1        TRUE          TRUE                                                                               TRUE
 88:                 mev     0     0    13       <NA>          FALSE      2.2        TRUE          TRUE                                                                               TRUE
 89:     microsimulation     0     0    13       <NA>          FALSE    1.4.5        TRUE          TRUE                                                                               TRUE
 90:               minqa     0     2    11       <NA>          FALSE    1.2.8        TRUE          TRUE                                                                               TRUE
 91:          MinTriadic     0     0    13       <NA>          FALSE    1.0.0        TRUE          TRUE                                                                               TRUE
 92:             missSOM     0     2    11       <NA>          FALSE    1.0.1        TRUE          TRUE                                                                               TRUE
 93:      modelSelection     0     0    13       <NA>          FALSE    1.0.7        TRUE          TRUE                                                                               TRUE
 94:               mombf     0     2    11       <NA>          FALSE    3.5.4        TRUE          TRUE                                                                               TRUE
 95:              Morpho     0     0    13       <NA>          FALSE     2.13        TRUE          TRUE                                                                               TRUE
 96:            mrfDepth     0     0    13       <NA>          FALSE   1.0.17        TRUE          TRUE                                                                               TRUE
 97:             MSGARCH     0     0    13       <NA>          FALSE     2.51        TRUE          TRUE                                                                               TRUE
 98:             mvnfast     0     0    13       <NA>          FALSE    0.2.8        TRUE          TRUE                                                                               TRUE
 99:               n1qn1     0     0    13       <NA>          FALSE 6.0.1-14        TRUE          TRUE                                                                               TRUE
100:                 ndl     0     0    13       <NA>          FALSE   0.2.18        TRUE          TRUE                                                                               TRUE
101:          nlmixr2est     0     0    13 2026-06-14           TRUE    6.0.1        TRUE         FALSE                                                                                 NA
102:         o2geosocial     0     0    13       <NA>          FALSE    1.1.3        TRUE          TRUE                                                                               TRUE
103:                 oce     0     0    13       <NA>          FALSE    1.8-3        TRUE          TRUE                                                                               TRUE
104:                 oem     0     0    13       <NA>          FALSE   2.0.12        TRUE          TRUE                                                                               TRUE
105:   OptimalBinningWoE     0     0    13       <NA>          FALSE    1.0.8        TRUE          TRUE                                                                               TRUE
106:             optiSel     0     0    13       <NA>          FALSE    2.1.0        TRUE          TRUE                                                                               TRUE
107:            optmatch     0     0    13       <NA>          FALSE   0.10.8        TRUE          TRUE                                                                               TRUE
108:            pacotest     0     0    13       <NA>          FALSE    0.4.3        TRUE          TRUE                                                                               TRUE
109:         paws.common     0     0    13       <NA>           TRUE    0.8.9        TRUE          TRUE                                                                               TRUE
110:                 pbv     0     2    11       <NA>          FALSE   0.5-47        TRUE          TRUE                                                                               TRUE
111:                pccc     0     0    13       <NA>          FALSE    1.0.7        TRUE          TRUE                                                                               TRUE
112:            Peptides     0     0    13       <NA>          FALSE    2.4.6        TRUE          TRUE                                                                               TRUE
113:         philentropy     0     0    13       <NA>          FALSE   0.10.0        TRUE          TRUE                                                                               TRUE
114:  PoissonMultinomial     0     0    13       <NA>          FALSE      1.1        TRUE          TRUE                                                                               TRUE
115:               pompp     0     0    13       <NA>          FALSE    0.1.3        TRUE          TRUE                                                                               TRUE
116:              POSetR     0     0    13       <NA>          FALSE    1.1.4        TRUE          TRUE                                                                               TRUE
117:               PoweR     0     0    13       <NA>           TRUE    1.1.4        TRUE          TRUE                                                                               TRUE
118:                PPMR     0     0    13       <NA>          FALSE    1.0.1        TRUE          TRUE                                                                               TRUE
119:              primes     0     0    13       <NA>          FALSE    1.6.1        TRUE          TRUE                                                                               TRUE
120:              PRIMME     0    10     3       <NA>           TRUE    3.2-6        TRUE          TRUE                                                                               TRUE
121:             protViz     0     2    11       <NA>          FALSE    0.7.9        TRUE          TRUE                                                                               TRUE
122:       psychonetrics     0     0    13       <NA>          FALSE     0.15        TRUE          TRUE                                                                               TRUE
123:           quantspec     0     0    13       <NA>          FALSE    1.2-4        TRUE          TRUE                                                                               TRUE
124:             Racmacs     0     0    13       <NA>          FALSE    1.2.9        TRUE          TRUE                                                                               TRUE
125:            raybevel     0     0    13       <NA>          FALSE    0.2.2        TRUE          TRUE                                                                               TRUE
126:            rayimage     0     0    13       <NA>          FALSE   0.15.1        TRUE          TRUE                                                                               TRUE
